symbol,direction,entry_time,entry_price,exit_price,net_profit,result,exit_time,rsi_entry,score,h4_trend,allowed_direction,layers
BTCUSDm,BUY,2026-03-21 07:55:00,70706.8,70696.87285714285,-0.306,SL,2026-03-21 08:00:00,45.1,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-03-21 09:15:00,70641.55,70625.59571428571,-0.486,SL,2026-03-21 09:20:00,47.9,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-03-21 09:30:00,70608.2,70547.12714285713,-1.836,SL,2026-03-21 10:15:00,45.15,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-03-21 09:40:00,70623.45,70557.07428571428,-1.996,SL,2026-03-21 10:15:00,47.33,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-03-21 09:45:00,70628.98,70556.965,-2.166,SL,2026-03-21 10:15:00,48.02,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-03-21 10:25:00,70553.96,70585.15857142858,0.9339999999999999,TP,2026-03-21 10:30:00,38.51,7,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-03-21 10:40:00,70571.8,70622.69714285714,1.524,TP,2026-03-21 11:40:00,42.33,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-03-21 10:30:00,70588.95,70702.82285714285,3.414,TP,2026-03-21 12:00:00,44.61,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-03-21 10:35:00,70594.1,70696.59142857144,3.064,TP,2026-03-21 12:00:00,45.48,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-03-22 03:45:00,69304.85,69326.38857142857,-0.656,SL,2026-03-22 03:50:00,53.96,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-22 04:15:00,69383.07,69194.29285714286,5.654,TP,2026-03-22 04:30:00,56.92,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-22 04:40:00,69334.45,69154.44857142855,5.394,TP,2026-03-22 05:15:00,53.26,5,DOWNTREND,SELL_ONLY,3
BTCUSDm,SELL,2026-03-22 04:35:00,69323.09,69065.17285714284,7.734,TP,2026-03-22 06:00:00,52.49,5,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-22 06:25:00,69214.55,69137.66428571429,2.3040000000000003,TP,2026-03-22 06:45:00,52.0,5,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-22 07:00:00,69189.14,69089.28714285714,2.994,TP,2026-03-22 07:30:00,50.58,5,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-22 04:30:00,69329.27,68998.15714285713,9.924,TP,2026-03-22 07:35:00,52.94,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-22 10:00:00,68816.02,68756.14142857144,1.794,TP,2026-03-22 10:05:00,50.33,10,DOWNTREND,SELL_ONLY,1
BTCUSDm,BUY,2026-03-23 02:10:00,67834.14,68178.90857142858,10.334,TP,2026-03-23 02:25:00,45.41,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-03-23 02:15:00,67907.71,68334.43714285716,12.794,TP,2026-03-23 02:40:00,49.03,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-03-23 02:00:00,67908.51,68393.80714285713,14.554,TP,2026-03-23 03:00:00,48.77,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-03-23 03:20:00,68189.94,68229.59928571428,-1.196,SL,2026-03-23 03:25:00,52.98,9,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-03-23 03:10:00,68213.85,68089.88285714286,3.7140000000000004,TP,2026-03-23 03:40:00,54.1,9,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-03-23 04:05:00,68135.13,68244.71285714286,-3.296,SL,2026-03-23 04:30:00,50.4,7,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-03-23 03:15:00,68166.65,68265.79214285714,-2.976,SL,2026-03-23 04:35:00,52.11,7,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-03-23 04:10:00,68151.97,68295.20714285714,-4.306,SL,2026-03-23 04:35:00,51.47,7,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-03-23 07:35:00,68180.65,68275.53357142856,-2.856,SL,2026-03-23 07:40:00,51.71,6,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-03-23 09:00:00,68274.0,68195.12571428572,-2.376,SL,2026-03-23 09:05:00,46.68,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-23 10:35:00,68303.67,68403.05428571427,2.974,TP,2026-03-23 10:40:00,48.15,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-24 02:10:00,70432.92,70610.84714285714,5.334,TP,2026-03-24 02:20:00,42.07,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-03-24 02:00:00,70584.15,70349.25142857143,-7.056,SL,2026-03-24 02:40:00,48.71,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-24 02:05:00,70556.48,70351.05571428571,-6.166,SL,2026-03-24 02:40:00,47.37,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-24 02:20:00,70533.11,70353.54785714285,-5.396,SL,2026-03-24 02:40:00,47.48,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-03-24 02:50:00,70472.82,70449.90785714285,-0.696,SL,2026-03-24 02:55:00,45.21,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-24 03:20:00,70506.92,70439.63714285716,-2.026,SL,2026-03-24 03:30:00,49.16,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-24 03:40:00,70459.43,70664.88714285713,6.154,TP,2026-03-24 04:05:00,46.36,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-24 03:45:00,70491.34,70710.50428571427,6.564,TP,2026-03-24 04:05:00,49.07,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-03-24 03:25:00,70516.77,70327.65285714286,-5.676,SL,2026-03-24 04:30:00,49.96,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-24 04:25:00,70499.15,70461.00928571429,-1.146,SL,2026-03-24 04:30:00,47.15,6,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-25 03:00:00,70524.51,70501.99642857144,-0.686,SL,2026-03-25 03:05:00,42.12,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-25 03:25:00,70492.41,70507.82857142854,0.454,TP,2026-03-25 03:30:00,43.27,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-25 07:00:00,71010.05,70982.57857142857,-0.826,SL,2026-03-25 07:05:00,47.12,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-25 07:20:00,71022.67,71125.02714285713,3.064,TP,2026-03-25 07:30:00,47.96,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-25 07:25:00,71041.33,71133.47857142855,2.754,TP,2026-03-25 07:30:00,49.45,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-25 07:40:00,71035.65,70947.51500000001,-2.646,SL,2026-03-25 07:45:00,48.17,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-25 08:00:00,70961.81,70914.15714285715,-1.436,SL,2026-03-25 08:05:00,45.49,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-26 02:00:00,71232.62,71124.61357142858,-3.246,SL,2026-03-26 02:05:00,49.47,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-26 04:15:00,70702.0,70770.34571428571,2.044,TP,2026-03-26 04:20:00,37.27,6,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-26 04:10:00,70711.87,70807.19428571424,2.854,TP,2026-03-26 04:25:00,37.76,6,UPTREND,BUY_ONLY,1
BTCUSDm,SELL,2026-03-27 03:35:00,68836.1,68717.62142857144,3.544,TP,2026-03-27 03:55:00,50.75,6,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-27 06:15:00,68711.2,68719.22285714286,-0.246,SL,2026-03-27 06:20:00,58.64,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-27 06:35:00,68687.74,68713.04071428571,-0.766,SL,2026-03-27 06:40:00,53.87,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-27 06:50:00,68661.58,68627.84285714284,1.004,TP,2026-03-27 06:55:00,51.02,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-27 07:30:00,68707.59,68449.83999999997,7.724,TP,2026-03-27 07:55:00,50.7,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-28 05:00:00,66181.79,66226.27500000001,-1.336,SL,2026-03-28 05:20:00,52.4,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-28 05:05:00,66181.55,66225.03642857143,-1.306,SL,2026-03-28 05:20:00,52.16,7,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-28 05:10:00,66201.59,66219.68357142858,-0.546,SL,2026-03-28 05:20:00,55.33,7,DOWNTREND,SELL_ONLY,3
BTCUSDm,SELL,2026-03-28 06:05:00,66296.96,66343.7507142857,-1.406,SL,2026-03-28 06:15:00,60.19,9,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-28 06:10:00,66317.84,66339.33642857142,-0.646,SL,2026-03-28 06:15:00,62.6,9,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-28 06:45:00,66320.81,66350.70214285715,-0.906,SL,2026-03-28 06:55:00,53.15,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-28 06:50:00,66337.33,66350.04642857143,-0.386,SL,2026-03-28 06:55:00,55.53,9,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-28 07:10:00,66388.93,66416.64,-0.836,SL,2026-03-28 07:15:00,62.05,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-28 10:00:00,66328.8,66357.43714285713,-0.866,SL,2026-03-28 10:05:00,51.53,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 02:30:00,66535.74,66566.28642857143,-0.926,SL,2026-03-29 02:35:00,54.89,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 04:20:00,66758.84,66778.55428571429,-0.596,SL,2026-03-29 04:25:00,50.01,6,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 05:50:00,66727.39,66760.42142857143,-0.996,SL,2026-03-29 06:00:00,55.42,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 05:55:00,66713.42,66755.91928571429,-1.276,SL,2026-03-29 06:00:00,53.35,9,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-29 06:10:00,66757.56,66762.10357142857,-0.14600000000000002,SL,2026-03-29 06:15:00,56.96,7,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 06:50:00,66699.18,66595.08714285711,3.1140000000000003,TP,2026-03-29 07:00:00,52.07,9,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 07:50:00,66650.61,66714.89714285715,-1.936,SL,2026-03-29 08:35:00,52.22,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 08:30:00,66651.03,66674.53857142858,-0.716,SL,2026-03-29 08:35:00,53.47,6,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-03-29 08:45:00,66669.31,66670.86142857144,-0.056,SL,2026-03-29 08:50:00,54.72,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-03-29 09:00:00,66671.38,66638.47428571427,0.984,TP,2026-03-29 09:05:00,54.63,6,DOWNTREND,SELL_ONLY,1
BTCUSDm,BUY,2026-03-30 07:25:00,67269.86,67261.36857142857,-0.256,SL,2026-03-30 07:30:00,45.57,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-03-30 07:40:00,67251.87,67239.16214285714,-0.386,SL,2026-03-30 07:45:00,44.28,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-03-30 09:05:00,67545.95,67619.42571428571,2.1940000000000004,TP,2026-03-30 09:10:00,49.53,7,UPTREND,BOTH,1
BTCUSDm,BUY,2026-03-31 03:35:00,67645.26,67636.79357142857,-0.256,SL,2026-03-31 03:40:00,46.12,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-31 03:50:00,67664.54,67660.63714285713,-0.126,SL,2026-03-31 03:55:00,47.61,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-31 04:15:00,67681.61,67698.67714285715,0.504,TP,2026-03-31 04:20:00,49.8,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-31 05:20:00,67562.47,67462.76928571427,-2.996,SL,2026-03-31 06:10:00,49.24,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-31 05:25:00,67567.16,67454.46428571429,-3.3859999999999997,SL,2026-03-31 06:10:00,49.52,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-03-31 06:05:00,67481.75,67464.83357142858,-0.516,SL,2026-03-31 06:10:00,42.12,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-03-31 06:50:00,67434.36,67434.115,-0.016,SL,2026-03-31 06:55:00,44.72,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-03-31 07:45:00,67330.76,67295.07928571428,-1.076,SL,2026-03-31 07:50:00,47.5,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-01 09:25:00,68523.32,68559.74000000005,1.084,TP,2026-04-01 09:30:00,44.15,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-01 09:30:00,68515.96,68504.85642857142,-0.336,SL,2026-04-01 09:35:00,43.85,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-01 10:05:00,68510.03,68465.80285714286,-1.336,SL,2026-04-01 10:15:00,45.37,5,UPTREND,BOTH,3
BTCUSDm,BUY,2026-04-01 10:00:00,68514.96,68437.86428571428,-2.316,SL,2026-04-01 10:30:00,45.66,5,UPTREND,BOTH,2
BTCUSDm,BUY,2026-04-01 09:45:00,68568.88,68419.10571428572,-4.496,SL,2026-04-01 10:35:00,48.86,5,UPTREND,BOTH,1
BTCUSDm,SELL,2026-04-02 06:45:00,66596.43,66615.90571428572,-0.586,SL,2026-04-02 06:50:00,51.62,5,UPTREND,BOTH,1
BTCUSDm,SELL,2026-04-02 07:15:00,66675.31,66643.54142857142,0.944,TP,2026-04-02 07:20:00,55.22,5,UPTREND,BOTH,1
BTCUSDm,SELL,2026-04-02 07:20:00,66668.65,66700.51785714286,-0.966,SL,2026-04-02 07:30:00,54.75,5,UPTREND,BOTH,1
BTCUSDm,SELL,2026-04-02 07:25:00,66668.26,66729.70928571429,-1.846,SL,2026-04-02 07:30:00,54.69,5,UPTREND,BOTH,2
BTCUSDm,SELL,2026-04-02 08:05:00,66752.16,66686.52285714287,1.964,TP,2026-04-02 08:15:00,53.64,5,UPTREND,BOTH,1
BTCUSDm,SELL,2026-04-02 08:10:00,66761.6,66720.71000000002,1.224,TP,2026-04-02 08:15:00,54.31,5,UPTREND,BOTH,2
BTCUSDm,SELL,2026-04-02 10:40:00,66455.11,66471.58142857144,-0.496,SL,2026-04-02 10:45:00,51.96,5,UPTREND,BOTH,1
BTCUSDm,SELL,2026-04-02 10:55:00,66441.51,66460.57785714287,-0.576,SL,2026-04-02 11:00:00,51.02,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-03 02:30:00,66467.5,66463.44,-0.126,SL,2026-04-03 02:35:00,38.99,6,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-03 04:30:00,66526.4,66658.75428571427,3.9640000000000004,TP,2026-04-03 04:45:00,43.93,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-03 04:35:00,66538.07,66666.58000000002,3.854,TP,2026-04-03 04:45:00,45.35,5,UPTREND,BOTH,2
BTCUSDm,BUY,2026-04-03 04:40:00,66567.11,66487.67928571429,-2.3859999999999997,SL,2026-04-03 05:15:00,48.19,5,UPTREND,BOTH,3
BTCUSDm,SELL,2026-04-03 04:45:00,66628.4,66482.72142857141,4.364,TP,2026-04-03 05:15:00,54.19,7,UPTREND,BOTH,2
BTCUSDm,SELL,2026-04-03 04:50:00,66614.49,66442.23428571432,5.164,TP,2026-04-03 05:15:00,52.56,7,UPTREND,BOTH,3
BTCUSDm,BUY,2026-04-03 05:50:00,66550.53,66656.00857142857,3.1540000000000004,TP,2026-04-03 06:10:00,45.7,5,UPTREND,BOTH,2
BTCUSDm,BUY,2026-04-03 05:25:00,66565.85,66832.68857142859,8.004,TP,2026-04-03 07:00:00,48.78,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-03 05:55:00,66603.07,66811.75571428574,6.254,TP,2026-04-03 07:00:00,49.47,5,UPTREND,BOTH,3
BTCUSDm,SELL,2026-04-04 02:00:00,66906.4,66851.70428571425,1.634,TP,2026-04-04 02:05:00,56.78,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,SELL,2026-04-04 03:00:00,66865.4,66918.73857142858,-1.606,SL,2026-04-04 05:30:00,52.97,5,DOWNTREND,SELL_ONLY,2
BTCUSDm,SELL,2026-04-04 03:05:00,66867.82,66921.80071428572,-1.6260000000000001,SL,2026-04-04 05:30:00,53.4,5,DOWNTREND,SELL_ONLY,3
BTCUSDm,SELL,2026-04-04 02:30:00,66863.98,66922.04642857143,-1.746,SL,2026-04-04 06:00:00,51.14,5,DOWNTREND,SELL_ONLY,1
BTCUSDm,BUY,2026-04-05 02:25:00,67109.39,67096.00928571429,-0.406,SL,2026-04-05 02:30:00,47.01,6,SIDEWAY,BOTH,1
BTCUSDm,BUY,2026-04-05 02:40:00,67119.85,67061.75357142856,-1.746,SL,2026-04-05 04:10:00,48.46,6,SIDEWAY,BOTH,1
BTCUSDm,BUY,2026-04-05 02:45:00,67126.82,67065.00214285713,-1.856,SL,2026-04-05 04:10:00,49.76,6,SIDEWAY,BOTH,2
BTCUSDm,BUY,2026-04-05 03:45:00,67120.48,67080.92071428572,-1.196,SL,2026-04-05 04:10:00,47.85,5,SIDEWAY,BOTH,3
BTCUSDm,BUY,2026-04-05 04:20:00,67103.27,67166.06714285717,1.8739999999999999,TP,2026-04-05 04:25:00,46.04,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-05 04:30:00,67147.76,67122.9414285714,0.734,TP,2026-04-05 04:40:00,54.49,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-05 04:35:00,67148.18,67122.22571428568,0.774,TP,2026-04-05 04:40:00,54.54,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-05 04:40:00,67116.9,67070.98428571428,-1.386,SL,2026-04-05 04:45:00,48.14,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-05 04:55:00,67078.82,67121.07142857148,1.264,TP,2026-04-05 05:10:00,42.68,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-05 10:55:00,67021.56,67025.79000000001,-0.136,SL,2026-04-05 11:00:00,58.25,7,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-06 06:00:00,69105.95,69243.37857142858,4.114,TP,2026-04-06 06:05:00,47.77,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-06 06:50:00,69006.97,68991.00571428571,-0.486,SL,2026-04-06 06:55:00,46.78,5,UPTREND,BOTH,1
BTCUSDm,BUY,2026-04-08 02:45:00,71381.54,71337.33499999999,-1.336,SL,2026-04-08 02:50:00,44.8,9,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 03:00:00,71408.45,71322.85071428571,-2.5759999999999996,SL,2026-04-08 03:10:00,46.78,9,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 03:05:00,71370.15,71327.02928571429,-1.296,SL,2026-04-08 03:10:00,44.99,9,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-08 06:00:00,71601.48,71625.87999999999,0.724,TP,2026-04-08 06:05:00,49.46,9,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 07:00:00,71640.69,71657.72714285715,0.504,TP,2026-04-08 07:05:00,44.4,9,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 07:30:00,71652.41,71649.51571428572,-0.096,SL,2026-04-08 07:35:00,45.07,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 08:10:00,71698.84,71858.26999999999,4.774,TP,2026-04-08 09:00:00,49.6,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 09:25:00,71674.03,71702.21857142856,0.844,TP,2026-04-08 09:30:00,43.98,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 09:30:00,71711.15,71661.65214285714,-1.486,SL,2026-04-08 09:40:00,47.0,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-08 09:35:00,71675.85,71669.49714285714,-0.196,SL,2026-04-08 09:40:00,44.59,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-10 04:35:00,71899.95,72105.3814285714,6.154,TP,2026-04-10 04:50:00,46.8,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-10 04:40:00,71909.88,72105.27857142856,5.854,TP,2026-04-10 04:50:00,48.03,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-10 10:25:00,71737.65,71893.85857142857,4.684,TP,2026-04-10 10:50:00,48.2,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-10 10:20:00,71748.2,71964.9242857143,6.494,TP,2026-04-10 11:00:00,49.13,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 02:45:00,72962.55,73052.0328571429,2.6740000000000004,TP,2026-04-11 03:10:00,49.71,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 02:50:00,72956.93,73038.11714285714,2.434,TP,2026-04-11 03:10:00,49.14,6,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-11 04:05:00,72959.32,72946.61499999999,-0.386,SL,2026-04-11 04:10:00,47.71,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 05:40:00,72829.15,72823.72357142856,-0.166,SL,2026-04-11 05:45:00,47.35,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 06:00:00,72722.26,72695.57142857142,-0.806,SL,2026-04-11 06:05:00,36.35,7,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 06:20:00,72709.61,72681.26642857143,-0.856,SL,2026-04-11 06:25:00,37.77,6,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 07:15:00,72778.67,72857.57857142856,2.3640000000000003,TP,2026-04-11 07:20:00,48.8,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 07:40:00,72771.69,72732.66428571427,-1.176,SL,2026-04-11 07:45:00,46.15,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 08:00:00,72758.16,72822.98142857145,1.934,TP,2026-04-11 08:20:00,46.1,5,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-11 07:55:00,72777.26,72726.255,-1.536,SL,2026-04-11 08:35:00,48.7,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-11 08:05:00,72769.14,72722.56928571429,-1.406,SL,2026-04-11 08:35:00,47.88,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-11 08:20:00,72781.64,72713.49642857142,-2.046,SL,2026-04-11 08:35:00,49.37,5,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-11 10:45:00,72821.9,72852.82571428569,0.924,TP,2026-04-11 10:50:00,47.93,7,UPTREND,BUY_ONLY,3
BTCUSDm,BUY,2026-04-11 10:40:00,72816.55,72862.78571428572,1.384,TP,2026-04-11 10:55:00,47.29,7,UPTREND,BUY_ONLY,2
BTCUSDm,BUY,2026-04-11 10:35:00,72838.79,72952.08285714283,3.394,TP,2026-04-11 12:00:00,49.82,7,UPTREND,BUY_ONLY,1
BTCUSDm,SELL,2026-04-12 08:05:00,71698.0,71764.22,-1.996,SL,2026-04-12 08:35:00,50.29,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-12 08:20:00,71729.11,71758.80500000001,-0.896,SL,2026-04-12 08:35:00,54.51,5,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-12 08:25:00,71721.92,71758.36142857143,-1.096,SL,2026-04-12 08:35:00,53.47,5,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-04-12 10:10:00,71650.49,71685.76714285715,-1.066,SL,2026-04-12 10:15:00,50.66,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-13 02:10:00,71025.09,71116.70857142855,2.744,TP,2026-04-13 02:20:00,46.51,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-13 02:15:00,71071.93,71251.24714285713,-5.386,SL,2026-04-13 02:25:00,50.05,7,DOWNTREND,BOTH,2
BTCUSDm,SELL,2026-04-13 02:20:00,71135.02,71282.80857142857,-4.436,SL,2026-04-13 02:25:00,54.45,7,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-13 02:35:00,71065.65,70962.505,-3.0959999999999996,SL,2026-04-13 03:35:00,48.17,5,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-13 02:40:00,71055.82,70979.8,-2.2859999999999996,SL,2026-04-13 03:35:00,47.61,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-13 02:45:00,71071.62,70984.99214285714,-2.606,SL,2026-04-13 03:35:00,48.72,5,DOWNTREND,BOTH,3
BTCUSDm,BUY,2026-04-13 07:05:00,70942.68,70916.56428571428,-0.786,SL,2026-04-13 07:10:00,44.73,5,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-13 09:00:00,70838.79,70860.67857142857,-0.666,SL,2026-04-13 09:05:00,54.58,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-13 09:25:00,70798.03,70829.15285714285,-0.936,SL,2026-04-13 09:30:00,52.11,6,DOWNTREND,BOTH,1
BTCUSDm,SELL,2026-04-13 09:50:00,70780.75,70799.80214285714,-0.576,SL,2026-04-13 09:55:00,50.29,5,DOWNTREND,BOTH,3
BTCUSDm,SELL,2026-04-13 09:40:00,70790.41,70819.93857142857,-0.896,SL,2026-04-13 10:05:00,51.15,6,DOWNTREND,BOTH,1
BTCUSDm,BUY,2026-04-13 10:15:00,70783.75,70746.59071428572,-1.116,SL,2026-04-13 10:20:00,49.66,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-13 10:30:00,70750.0,70743.33357142858,-0.20600000000000002,SL,2026-04-13 10:35:00,46.38,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-13 10:45:00,70771.59,70718.66071428572,-1.596,SL,2026-04-13 10:50:00,48.63,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-13 09:45:00,70772.91,70968.18571428573,5.854,TP,2026-04-13 11:45:00,49.48,5,DOWNTREND,BOTH,2
BTCUSDm,BUY,2026-04-14 02:30:00,74350.1,74347.82785714287,-0.07600000000000001,SL,2026-04-14 02:35:00,47.9,5,UPTREND,BUY_ONLY,1
BTCUSDm,BUY,2026-04-14 02:50:00,74358.06,74337.67285714287,-0.616,SL,2026-04-14 03:00:00,47.71,5,UPTREND,BUY_ONLY,1
